Kanton;Datum und Zeit;Effektiver Datendownload pro Kanton und Stunde in Bytes;Effektiver Datendownload pro Kanton und Stunde in GB
SH;2017-07-07T10:00:00+02:00;155138031583;144.48355099465698
SH;2017-07-07T11:00:00+02:00;173960651164;162.01348152384162
SH;2017-07-07T15:00:00+02:00;168912264825;157.31180536095053
SH;2017-07-07T19:00:00+02:00;179836399649;167.48569873068482
SH;2017-07-07T20:00:00+02:00;206992310351;192.77661140169948
SH;2017-07-07T22:00:00+02:00;163849557763;152.59679198544472
SH;2017-07-07T23:00:00+02:00;132472856052;123.37496136501431
SH;2017-07-08T00:00:00+02:00;89854945474;83.68393916077912
SH;2017-07-08T03:00:00+02:00;40638142097;37.8472191253677
SH;2017-07-08T06:00:00+02:00;92800435476;86.42714049294591
SH;2017-07-08T09:00:00+02:00;163159743001;151.95435192529112
SH;2017-07-08T19:00:00+02:00;191587872681;178.43011085037142
SH;2017-07-08T21:00:00+02:00;176292449685;164.1851381259039
SH;2017-07-09T00:00:00+02:00;109845843433;102.30191371683031
SH;2017-07-09T01:00:00+02:00;72030615588;67.08373836055398
SH;2017-07-09T06:00:00+02:00;57335839250;53.39816142804921
SH;2017-07-09T07:00:00+02:00;103192989479;96.10596064385027
SH;2017-07-09T11:00:00+02:00;192650070804;179.4193599410355
SH;2017-07-09T14:00:00+02:00;199179669171;185.50052230339497
SH;2017-07-09T16:00:00+02:00;201456954846;187.62140986137092
SH;2017-07-09T20:00:00+02:00;248139383895;231.09780987259
SH;2017-07-09T22:00:00+02:00;177109568608;164.9461394250393
SH;2017-07-09T23:00:00+02:00;125911419903;117.26414775755256
SH;2017-07-10T00:00:00+02:00;66610111654;62.03550068102777
SH;2017-07-10T03:00:00+02:00;32719152720;30.472085550427437
SH;2017-07-10T05:00:00+02:00;89277424939;83.14608124922961
SH;2017-07-10T08:00:00+02:00;116625908260;108.6163411475718
SH;2017-07-10T09:00:00+02:00;120847523436;112.5480266623199
SH;2017-07-10T10:00:00+02:00;148213860199;138.03491387423128
SH;2017-07-10T11:00:00+02:00;175213855277;163.1806188048795
SH;2017-07-10T14:00:00+02:00;151622250888;141.20922506600618
SH;2017-07-10T15:00:00+02:00;166538960508;155.10149347409606
SH;2017-07-10T22:00:00+02:00;176420633478;164.30451858602464
SH;2017-07-11T09:00:00+02:00;112130819789;104.42996377963573
SH;2017-07-11T13:00:00+02:00;134404749227;125.17417709063739
SH;2017-07-11T15:00:00+02:00;148951968209;138.7223305264488
SH;2017-07-11T17:00:00+02:00;198046240501;184.44493459630758
SH;2017-07-11T18:00:00+02:00;194966500220;181.57670294865966
SH;2017-07-11T19:00:00+02:00;208155938913;193.86032494995743
SH;2017-07-11T21:00:00+02:00;221534470650;206.32005357183516
SH;2017-07-12T00:00:00+02:00;73660614558;68.60179319791496
SH;2017-07-12T06:00:00+02:00;83849117192;78.09057570248842
SH;2017-07-12T07:00:00+02:00;107963836930;100.54915857501328
SH;2017-07-12T09:00:00+02:00;118801042347;110.64209262561053
SH;2017-07-12T10:00:00+02:00;148096476701;137.92559197265655
SH;2017-07-12T14:00:00+02:00;139507642724;129.926617000252
SH;2017-07-12T19:00:00+02:00;192241881031;179.03920359071344
SH;2017-07-12T20:00:00+02:00;211569535613;197.03948461730033
SH;2017-07-13T00:00:00+02:00;68016851179;63.345628957264125
SH;2017-07-13T03:00:00+02:00;31604668381;29.434141126461327
SH;2017-07-13T12:00:00+02:00;130999218458;122.00252940692008
SH;2017-07-13T14:00:00+02:00;122224126938;113.83008858002722
SH;2017-07-13T17:00:00+02:00;173364858707;161.4586065588519
SH;2017-07-13T19:00:00+02:00;185077768030;172.3671034257859
SH;2017-07-13T22:00:00+02:00;160444281099;149.42538095545024
SH;2017-07-14T01:00:00+02:00;41096123567;38.27374760713428
SH;2017-07-14T03:00:00+02:00;28956810133;26.968130965717137
SH;2017-07-14T04:00:00+02:00;49346661083;45.957659448497
SH;2017-07-14T05:00:00+02:00;86223021951;80.30144679453224
SH;2017-07-14T06:00:00+02:00;95671759229;89.10126912314445
SH;2017-07-14T09:00:00+02:00;123242884725;114.77888070512563
SH;2017-07-14T12:00:00+02:00;135186518195;125.90225617866963
SH;2017-07-14T19:00:00+02:00;166688811742;155.24105331115425
SH;2017-07-14T23:00:00+02:00;112584133581;104.85214514750987
SH;2017-07-15T00:00:00+02:00;83715048622;77.965714616701
SH;2017-07-15T02:00:00+02:00;44964442539;41.876400391571224
SH;2017-07-15T04:00:00+02:00;33693137770;31.379179814830422
SH;2017-07-15T09:00:00+02:00;121867795423;113.49822899606079
SH;2017-07-15T13:00:00+02:00;153571288025;143.0244073504582
NE;2017-07-14T18:00:00+02:00;580939871635;541.0424169478938
NE;2017-07-14T19:00:00+02:00;556545385666;518.3232814688236
NE;2017-07-14T20:00:00+02:00;573212183702;533.8454467263073
NE;2017-07-15T01:00:00+02:00;185863934843;173.0992783261463
NE;2017-07-15T02:00:00+02:00;137122405508;127.70519173517823
NE;2017-07-15T06:00:00+02:00;243679536663;226.94425346609205
NE;2017-07-15T08:00:00+02:00;404585686679;376.7997833704576
NE;2017-07-15T13:00:00+02:00;529492182411;493.1280225617811
NE;2017-07-15T15:00:00+02:00;497344351747;463.1880221394822
NE;2017-07-15T16:00:00+02:00;513598618543;478.3259877404198
GL;2017-07-08T02:00:00+02:00;32463503821;30.233993959613144
GL;2017-07-08T06:00:00+02:00;57172952246;53.246461084112525
GL;2017-07-08T09:00:00+02:00;96742497790;90.09847211651504
GL;2017-07-08T11:00:00+02:00;100834345597;93.90930235106498
GL;2017-07-08T12:00:00+02:00;107995982476;100.57909644767642
GL;2017-07-08T14:00:00+02:00;98471466607;91.70869980659336
GL;2017-07-08T17:00:00+02:00;122177008146;113.78620578534901
GL;2017-07-08T19:00:00+02:00;128610216571;119.777598018758
GL;2017-07-08T20:00:00+02:00;119664521506;111.44627025909722
GL;2017-07-09T07:00:00+02:00;75163387273;70.00135935191065
GL;2017-07-09T08:00:00+02:00;93240832233;86.83729193452746
GL;2017-07-09T09:00:00+02:00;112671824617;104.93381378892809
GL;2017-07-09T21:00:00+02:00;144542885892;134.61605263128877
GL;2017-07-10T03:00:00+02:00;20889490396;19.454853978008032
GL;2017-07-10T04:00:00+02:00;35426298114;32.99331116862595
GL;2017-07-10T05:00:00+02:00;49841627344;46.418632701039314
GL;2017-07-10T07:00:00+02:00;60407329339;56.25870948564261
GL;2017-07-10T13:00:00+02:00;79732947416;74.25709386914968
GL;2017-07-10T14:00:00+02:00;85875497116;79.97778907045722
GL;2017-07-10T15:00:00+02:00;105219119637;97.9929413991049
GL;2017-07-10T20:00:00+02:00;153787713772;143.22596953436732
GL;2017-07-11T00:00:00+02:00;38406052767;35.76842394378036
GL;2017-07-11T05:00:00+02:00;50370668751;46.91134090628475
GL;2017-07-11T06:00:00+02:00;49352276107;45.962888847105205
GL;2017-07-11T09:00:00+02:00;68128913798;63.44999540410936
GL;2017-07-11T12:00:00+02:00;85701003664;79.81527937948704
GL;2017-07-11T13:00:00+02:00;86526155630;80.58376203291118
GL;2017-07-11T14:00:00+02:00;90738172960;84.5065088570118
GL;2017-07-11T15:00:00+02:00;108309248407;100.87084808107466
GL;2017-07-11T20:00:00+02:00;157091069620;146.30245940759778
GL;2017-07-11T22:00:00+02:00;103164817415;96.07972336467355
GL;2017-07-12T01:00:00+02:00;21545338487;20.0656601106748
GL;2017-07-12T02:00:00+02:00;12143208977;11.309244648553431
GL;2017-07-12T03:00:00+02:00;18047988539;16.80849915277213
GL;2017-07-12T05:00:00+02:00;50021419533;46.58607722539455
GL;2017-07-12T06:00:00+02:00;56686341174;52.79326920770109
GL;2017-07-12T10:00:00+02:00;104766448858;97.57135888375342
GL;2017-07-12T15:00:00+02:00;98702236354;91.92362088151276
GL;2017-07-12T17:00:00+02:00;135864428980;126.53360979631543
GL;2017-07-13T01:00:00+02:00;26711536072;24.877056546509266
GL;2017-07-13T02:00:00+02:00;19331090941;18.003481385298073
GL;2017-07-13T08:00:00+02:00;65673566044;61.163274612277746
GL;2017-07-13T10:00:00+02:00;103990616764;96.84880894050002
GL;2017-07-13T15:00:00+02:00;94351428267;87.87161509227008
GL;2017-07-13T19:00:00+02:00;139711842237;130.1167926164344
GL;2017-07-13T21:00:00+02:00;149094425704;138.85500440746546
GL;2017-07-13T23:00:00+02:00;60483739795;56.329872268252075
GL;2017-07-14T01:00:00+02:00;20380045495;18.980396441183984
GL;2017-07-14T11:00:00+02:00;112603018939;104.86973350774497
GL;2017-07-14T19:00:00+02:00;119246543767;111.05699815507978
GL;2017-07-14T21:00:00+02:00;120606978571;112.32400179933757
GL;2017-07-15T05:00:00+02:00;43550747621;40.559794400818646
GL;2017-07-15T13:00:00+02:00;102378928563;95.34780733566731
GL;2017-07-15T15:00:00+02:00;98208325793;91.46363082621247
GL;2017-07-15T18:00:00+02:00;76396893967;71.15015198197216
GL;2017-07-15T22:00:00+02:00;106398623646;99.09144010953605
GL;2017-07-16T00:00:00+02:00;59386491361;55.30798003170639
GL;2017-07-16T04:00:00+02:00;26529732124;24.707738425582647
GL;2017-07-16T05:00:00+02:00;25353357172;23.612153876572847
GL;2017-07-16T08:00:00+02:00;86690306516;80.73663945868611
GL;2017-07-16T09:00:00+02:00;106243333648;98.94681502878666
GL;2017-07-16T16:00:00+02:00;119115570369;110.93501967284828
GL;2017-07-16T19:00:00+02:00;146743331343;136.665377154015
GL;2017-07-16T22:00:00+02:00;103392782770;96.29203264601529
GL;2017-07-16T23:00:00+02:00;68627618485;63.914450337179005
GL;2017-07-17T00:00:00+02:00;40734263067;37.93673875462264
GL;2017-07-17T05:00:00+02:00;44600275820;41.53724370524287
GL;2017-07-17T08:00:00+02:00;62682125773;58.3772787572816
GL;2017-07-17T09:00:00+02:00;74303763650;69.200772466138
GL;2017-07-17T13:00:00+02:00;76369045421;71.12421600241214
GL;2017-07-17T15:00:00+02:00;95404622244;88.85247841849923
GL;2017-07-17T17:00:00+02:00;118281389610;110.15812830068171
GL;2017-07-17T20:00:00+02:00;163982272357;152.72039208281785
GL;2017-07-18T00:00:00+02:00;38319693484;35.687995593994856
GL;2017-07-18T03:00:00+02:00;22557507393;21.00831586215645
GL;2017-07-18T04:00:00+02:00;39652458137;36.92922940198332
GL;2017-07-18T05:00:00+02:00;52891933865;49.25945202354342
GL;2017-07-18T06:00:00+02:00;47164904184;43.925739996135235
GL;2017-07-18T13:00:00+02:00;95148163057;88.6136321881786
GL;2017-07-18T14:00:00+02:00;86767195714;80.80824810452759
GL;2017-07-18T23:00:00+02:00;60754340491;56.581888805143535
GL;2017-07-19T03:00:00+02:00;21207375341;19.75090740341693
GL;2017-07-19T12:00:00+02:00;75402622367;70.2241643955931
GL;2017-07-19T13:00:00+02:00;72814433780;67.81372593715787
GL;2017-07-19T15:00:00+02:00;87987431133;81.94468089658767
GL;2017-07-19T22:00:00+02:00;88445280489;82.37108633760363
GL;2017-07-20T00:00:00+02:00;31999257008;29.801630422472954
GL;2017-07-20T01:00:00+02:00;28245389482;26.305568853393197
GL;2017-07-20T07:00:00+02:00;65553969957;61.05189207661897
GL;2017-07-20T09:00:00+02:00;74780855006;69.64509841613472
GL;2017-07-20T10:00:00+02:00;98180023645;91.43727239686996
GL;2017-07-20T12:00:00+02:00;83028858969;77.32665070239455
GL;2017-07-20T14:00:00+02:00;78431767516;73.04527565464377
GL;2017-07-20T15:00:00+02:00;86814802532;80.8525854088366
GL;2017-07-20T16:00:00+02:00;102603353871;95.55681969132274
GL;2017-07-20T17:00:00+02:00;114065404911;106.23168657626957
GL;2017-07-20T18:00:00+02:00;122951028692;114.50706859305501
GL;2017-07-21T05:00:00+02:00;42164717266;39.26895304210484
GL;2017-07-21T07:00:00+02:00;61381636112;57.16610337793827
GL;2017-07-21T11:00:00+02:00;114816001046;106.9307337012142
NE;2017-07-26T09:00:00+02:00;313290521892;291.7745354510844
NE;2017-07-26T11:00:00+02:00;414213065363;385.76597847323865
NE;2017-07-26T15:00:00+02:00;411366410754;383.11482477374375
NE;2017-07-26T16:00:00+02:00;437862853679;407.79156021680683
NE;2017-07-26T18:00:00+02:00;431986695164;402.31896113976836
NE;2017-07-26T21:00:00+02:00;503003185652;468.45822190120816
NE;2017-07-27T01:00:00+02:00;123807913134;115.3051044177264
NE;2017-07-27T02:00:00+02:00;86800530093;80.83929316420108
NE;2017-07-27T06:00:00+02:00;249147490698;232.03668249584734
NE;2017-07-27T07:00:00+02:00;292849882179;272.7377062467858
NE;2017-07-27T11:00:00+02:00;490752620180;457.04899372532964
NE;2017-07-27T21:00:00+02:00;527920645745;491.66441498789936
NE;2017-07-27T22:00:00+02:00;446152861593;415.512231730856
NE;2017-07-27T23:00:00+02:00;326921879781;304.46972677577287
NE;2017-07-28T00:00:00+02:00;218625654197;203.61100714374334
NE;2017-07-28T01:00:00+02:00;157740828568;146.90759458392859
NE;2017-07-28T03:00:00+02:00;89672542257;83.51406292710453
NE;2017-07-28T05:00:00+02:00;190119011836;177.06212758645415
NE;2017-07-28T06:00:00+02:00;261902191201;243.91542300675064
NE;2017-07-28T08:00:00+02:00;357689154293;333.1239840881899
NE;2017-07-28T09:00:00+02:00;396594499428;369.3574102856219
NE;2017-07-28T10:00:00+02:00;449762794095;418.87424336280674
NE;2017-07-28T20:00:00+02:00;468560576625;436.3810425857082
NE;2017-07-28T21:00:00+02:00;464969955584;433.03701615333557
NE;2017-07-29T01:00:00+02:00;158854131063;147.94443832989782
NE;2017-07-29T08:00:00+02:00;338470248386;315.22498315759003
NE;2017-07-29T10:00:00+02:00;395536408391;368.3719862168655
NE;2017-07-29T12:00:00+02:00;402478415575;374.8372342204675
NE;2017-07-29T13:00:00+02:00;421354882637;392.4173141242936
NE;2017-07-30T03:00:00+02:00;104919793230;97.71417195908725
NE;2017-07-30T04:00:00+02:00;84712056103;78.89425019081682
NE;2017-07-30T05:00:00+02:00;98673341355;91.89671031665057
NE;2017-07-30T07:00:00+02:00;225733419975;210.2306298678741
NE;2017-07-30T12:00:00+02:00;500542852744;466.1668583229184
NE;2017-07-30T13:00:00+02:00;490950940283;457.2336937142536
NE;2017-07-30T14:00:00+02:00;512269413431;477.0880690133199
NE;2017-07-30T15:00:00+02:00;495572597561;461.53794746939093
NE;2017-07-30T16:00:00+02:00;496526559204;462.4263934828341
NE;2017-07-30T18:00:00+02:00;491894411040;458.11236932873726
NE;2017-07-30T19:00:00+02:00;511000110149;475.9059382127598
NE;2017-07-30T20:00:00+02:00;547579607299;509.97324967663735
NE;2017-07-30T23:00:00+02:00;341791690388;318.31831707432866
NE;2017-07-31T00:00:00+02:00;240141596970;223.649290362373
NE;2017-07-31T05:00:00+02:00;158546346456;147.65779157727957
NE;2017-07-31T14:00:00+02:00;282480698603;263.08065150212497
NE;2017-07-31T16:00:00+02:00;348168740466;324.25740777142346
NE;2017-07-31T18:00:00+02:00;361201134582;336.3947706129402
NW;2017-07-01T00:00:00+02:00;24987344359;23.271277881227434
NW;2017-07-01T02:00:00+02:00;30171841062;28.099716698750854
NW;2017-07-01T11:00:00+02:00;130312188965;121.36268333066255
NW;2017-07-01T13:00:00+02:00;142875503934;133.0631821732968
NW;2017-07-01T16:00:00+02:00;155679615471;144.9879402955994
NW;2017-07-01T18:00:00+02:00;138375613990;128.87233308516443
NW;2017-07-01T19:00:00+02:00;142389659253;132.61070405412465
NW;2017-07-01T20:00:00+02:00;142442757784;132.66015591472387
NW;2017-07-01T23:00:00+02:00;91840094833;85.53275357279927
NW;2017-07-02T00:00:00+02:00;56393403450;52.52044969238341
NW;2017-07-02T01:00:00+02:00;43870628492;40.85770667716861
NW;2017-07-02T02:00:00+02:00;39127711770;36.44052126444876
NW;2017-07-02T04:00:00+02:00;22592722664;21.041112639009953
NW;2017-07-02T09:00:00+02:00;143657257742;133.79124714247882
NW;2017-07-02T11:00:00+02:00;154913648434;144.27457790262997
NW;2017-07-02T12:00:00+02:00;160312163446;149.30233680270612
NW;2017-07-02T13:00:00+02:00;168258057763;156.70252755563706
NW;2017-07-02T14:00:00+02:00;185076468495;172.3658931395039
NW;2017-07-02T16:00:00+02:00;162096088146;150.96374614723027
NW;2017-07-02T17:00:00+02:00;156750645986;145.98541519232094
NW;2017-07-02T18:00:00+02:00;186148982499;173.36474964302033
NW;2017-07-02T19:00:00+02:00;196985823231;183.45734405424446
NW;2017-07-02T23:00:00+02:00;70015692927;65.20719540026039
NW;2017-07-03T03:00:00+02:00;24260896163;22.594720277003944
NW;2017-07-03T07:00:00+02:00;77339006217;72.02756238821894
NW;2017-07-03T08:00:00+02:00;80657461508;75.11811471357942
NW;2017-07-03T12:00:00+02:00;97873471839;91.15177377965301
NW;2017-07-03T13:00:00+02:00;94369036226;87.88801378197968
NW;2017-07-03T14:00:00+02:00;96558515997;89.92712571937591
NW;2017-07-03T19:00:00+02:00;159564370521;148.60590037051588
NW;2017-07-04T02:00:00+02:00;23002930557;21.423148510046303
NW;2017-07-04T03:00:00+02:00;17665688915;16.45245488267392
NW;2017-07-04T09:00:00+02:00;81052667838;75.48617929033935
NW;2017-07-04T13:00:00+02:00;96904738408;90.249570466578
NW;2017-07-04T19:00:00+02:00;168426621197;156.85951448697597
NW;2017-07-05T00:00:00+02:00;40172143793;37.413224385119975
NW;2017-07-05T02:00:00+02:00;19788265375;18.429258256219327
NW;2017-07-05T05:00:00+02:00;92306176718;85.9668261539191
NW;2017-07-05T07:00:00+02:00;81239160470;75.65986408852041
NW;2017-07-05T10:00:00+02:00;112060938791;104.36488202866167
NW;2017-07-05T12:00:00+02:00;100830043591;93.90529579576105
NW;2017-07-05T15:00:00+02:00;117749637679;109.66289572324604
NW;2017-07-05T18:00:00+02:00;162718636501;151.5435394840315
NW;2017-07-05T19:00:00+02:00;171355121355;159.58689279388636
NW;2017-07-05T20:00:00+02:00;184972151102;172.26873999647796
NW;2017-07-05T21:00:00+02:00;182665364453;170.12037751544267
NW;2017-07-05T23:00:00+02:00;85104637336;79.2598699554801
NW;2017-07-06T00:00:00+02:00;54787152837;51.02451223600656
NW;2017-07-06T04:00:00+02:00;52433554912;48.83255335688591
NW;2017-07-06T05:00:00+02:00;84116220754;78.33933527953923
NW;2017-07-06T10:00:00+02:00;116422222817;108.42664429638535
NW;2017-07-06T13:00:00+02:00;99695697298;92.84885348565876
NW;2017-07-06T19:00:00+02:00;158140380835;147.27970662992448
NE;2017-07-16T01:00:00+02:00;204171431901;190.14946362096816
NE;2017-07-16T03:00:00+02:00;102236038534;95.21473062597215
NE;2017-07-16T04:00:00+02:00;82890365041;77.19766818080097
NE;2017-07-16T12:00:00+02:00;545106357018;507.669855857268
NE;2017-07-16T13:00:00+02:00;584925795359;544.7545976927504
NE;2017-07-16T15:00:00+02:00;699324582424;651.2967705950141
NE;2017-07-16T21:00:00+02:00;652514747344;607.7017144709826
NE;2017-07-17T02:00:00+02:00;88505874349;82.42751876730472
NE;2017-07-17T05:00:00+02:00;254481910418;237.00474800355732
NE;2017-07-17T07:00:00+02:00;353865737910;329.56315009854734
NE;2017-07-17T08:00:00+02:00;388100537551;361.4467918416485
NE;2017-07-17T10:00:00+02:00;495012184201;461.0160218561068
NE;2017-07-17T13:00:00+02:00;464128127595;432.2530027432367
NE;2017-07-17T18:00:00+02:00;521213729305;485.4181123012677
NE;2017-07-17T22:00:00+02:00;497466609388;463.30188344046474
NE;2017-07-18T00:00:00+02:00;214705538320;199.96011473238468
NE;2017-07-18T02:00:00+02:00;94184897892;87.7165215946734
NE;2017-07-18T07:00:00+02:00;375681106463;349.88029530551285
NE;2017-07-18T09:00:00+02:00;418999035780;390.2232607640326
NE;2017-07-18T12:00:00+02:00;499229650846;464.9438437502831
NE;2017-07-18T14:00:00+02:00;486526587285;453.11319388914853
NE;2017-07-18T16:00:00+02:00;542481094966;505.224890043959
NE;2017-07-18T17:00:00+02:00;512410279114;477.21926040388644
NE;2017-07-18T20:00:00+02:00;635792232906;592.1276592705399
NE;2017-07-18T23:00:00+02:00;329599117113;306.9630983406678
NE;2017-07-19T02:00:00+02:00;100201297200;93.31973008811474
NE;2017-07-19T03:00:00+02:00;84934873005;79.1017646016553
NE;2017-07-19T06:00:00+02:00;322671658980;300.5114001967013
NE;2017-07-19T11:00:00+02:00;578942062177;539.1818118998781
NE;2017-07-19T13:00:00+02:00;493610328923;459.71044238936156
NE;2017-07-19T17:00:00+02:00;519514735206;483.8358007427305
NE;2017-07-19T21:00:00+02:00;587532780554;547.1825418565422
NE;2017-07-19T22:00:00+02:00;487706509808;454.2120823711157
NE;2017-07-19T23:00:00+02:00;348836973279;324.87974807526916
NE;2017-07-20T00:00:00+02:00;248039385965;231.0046795429662
NE;2017-07-20T07:00:00+02:00;358250661834;333.64692873694
NE;2017-07-20T14:00:00+02:00;510611258606;475.54379199258983
NE;2017-07-20T16:00:00+02:00;544014618257;506.65309490356594
NE;2017-07-20T17:00:00+02:00;524838738065;488.79416479263455
NE;2017-07-20T19:00:00+02:00;539679600399;502.6157949110493
NE;2017-07-20T21:00:00+02:00;589526415113;549.0392587268725
NE;2017-07-20T23:00:00+02:00;310338335524;289.0250976420939
NE;2017-07-21T00:00:00+02:00;201696064876;187.8440984301269
NE;2017-07-21T01:00:00+02:00;137810180601;128.3457322055474
NE;2017-07-21T02:00:00+02:00;93753568782;87.31481505744159
NE;2017-07-21T03:00:00+02:00;78835235420;73.42103442177176
NE;2017-07-21T06:00:00+02:00;290826151245;270.85295994300395
NE;2017-07-21T09:00:00+02:00;437033251252;407.01893274858594
NE;2017-07-21T11:00:00+02:00;534679304670;497.95890661887825
NE;2017-07-21T13:00:00+02:00;468419369898;436.24953357316554
NE;2017-07-21T14:00:00+02:00;498500782965;464.2650326387957
NE;2017-07-21T17:00:00+02:00;526280998989;490.1373749496415
NE;2017-07-21T21:00:00+02:00;542976127331;505.6859248606488
NE;2017-07-21T22:00:00+02:00;476090116589;443.3934731306508
NE;2017-07-21T23:00:00+02:00;348941670812;324.9772552512586
NE;2017-07-22T00:00:00+02:00;239803440825;223.33435791078955
BL;2017-07-05T23:00:00+02:00;508041474231;473.1504937922582
BL;2017-07-06T01:00:00+02:00;227312668557;211.70141972322017
BL;2017-07-06T02:00:00+02:00;136432587695;127.06274883355945
BL;2017-07-06T03:00:00+02:00;148158833480;137.98366624861956
BL;2017-07-06T05:00:00+02:00;470205776811;437.9132546586916
BL;2017-07-06T07:00:00+02:00;501313450319;466.88453324045986
BL;2017-07-06T09:00:00+02:00;550536670539;512.7272294266149
BL;2017-07-06T15:00:00+02:00;766609632116;713.960856307298
BL;2017-07-06T20:00:00+02:00;967973474163;901.4955481169745
BL;2017-07-07T03:00:00+02:00;125562280267;116.93898613285273
BL;2017-07-07T07:00:00+02:00;525417356205;489.33304492849857
BL;2017-07-07T08:00:00+02:00;550894350835;513.0603451607749
BL;2017-07-07T09:00:00+02:00;610727958949;568.784735118039
BL;2017-07-07T13:00:00+02:00;667742494108;621.8836587928236
BL;2017-07-07T20:00:00+02:00;874409457849;814.3572675520554
BL;2017-07-07T23:00:00+02:00;598758835016;557.6376198008657
BL;2017-07-08T01:00:00+02:00;283094041443;263.65187153499573
BL;2017-07-08T07:00:00+02:00;543348734842;506.0329426471144
BL;2017-07-08T10:00:00+02:00;733130975702;682.7814278211445
BL;2017-07-08T11:00:00+02:00;729351529803;679.2615445358679
BL;2017-07-08T13:00:00+02:00;713892335033;664.8640474611893
BL;2017-07-08T15:00:00+02:00;751307487163;699.7096232725307
BL;2017-07-08T19:00:00+02:00;816903254235;760.800441945903
BL;2017-07-08T21:00:00+02:00;796070735697;741.3986471453682
BL;2017-07-08T22:00:00+02:00;734782416718;684.3194521199912
BL;2017-07-09T00:00:00+02:00;450536259292;419.59458896145225
BL;2017-07-09T01:00:00+02:00;316902067385;295.13804929796606
BL;2017-07-09T05:00:00+02:00;170621080158;158.9032636564225
BL;2017-07-09T12:00:00+02:00;899574530423;837.7940677320585
BL;2017-07-09T17:00:00+02:00;926280460421;862.6659032152966
BL;2017-07-09T18:00:00+02:00;953208190484;887.7443061061203
BL;2017-07-09T19:00:00+02:00;962280099767;896.193180016242
BL;2017-07-09T20:00:00+02:00;1057263807847;984.6536515718326
BL;2017-07-09T23:00:00+02:00;577682722231;538.0089601790532
BL;2017-07-10T01:00:00+02:00;221397601661;206.19258439261466
BL;2017-07-10T02:00:00+02:00;151353627199;140.959049760364
BL;2017-07-10T07:00:00+02:00;494762954266;460.78390839137137
BL;2017-07-10T11:00:00+02:00;834430393757;777.1238626511768
BL;2017-07-10T15:00:00+02:00;822765381506;766.2599734086543
BL;2017-07-10T16:00:00+02:00;930017193765;866.1460073338822
BL;2017-07-10T18:00:00+02:00;953474208722;887.9920548964292
BL;2017-07-10T19:00:00+02:00;1005783973196;936.7093194238842
BL;2017-07-11T03:00:00+02:00;139315328640;129.7475105524063
BL;2017-07-11T15:00:00+02:00;827585430041;770.7489934200421
GL;2017-07-21T14:00:00+02:00;103689953890;96.56879481859505
GL;2017-07-21T16:00:00+02:00;108723792999;101.25692281778902
GL;2017-07-21T20:00:00+02:00;140726417492;131.06168945506215
GL;2017-07-21T22:00:00+02:00;102041326902;95.03339128755033
GL;2017-07-22T00:00:00+02:00;53279365076;49.62027545645833
GL;2017-07-22T03:00:00+02:00;23858706388;22.220151860266924
GL;2017-07-22T07:00:00+02:00;70929552501;66.05829345155507
GL;2017-07-22T09:00:00+02:00;83974445509;78.20729679334909
GL;2017-07-22T12:00:00+02:00;108322534695;100.8832219010219
GL;2017-07-22T17:00:00+02:00;98930805359;92.13649235572666
GL;2017-07-22T18:00:00+02:00;113575112674;105.77506634779274
GL;2017-07-23T04:00:00+02:00;26105014638;24.312189443036914
GL;2017-07-23T08:00:00+02:00;94815896233;88.30418459419161
GL;2017-07-23T10:00:00+02:00;99393572193;92.5674775550142
GL;2017-07-23T15:00:00+02:00;116388252965;108.3950074063614
GL;2017-07-25T09:00:00+02:00;80942676804;75.38374215736985
GL;2017-07-26T12:00:00+02:00;74445556412;69.33282726630569
GL;2017-07-26T13:00:00+02:00;74627726047;69.50248595979065
GL;2017-07-26T20:00:00+02:00;134950983070;125.68289699964225
GL;2017-07-26T23:00:00+02:00;62775908631;58.46462085004896
GL;2017-07-27T03:00:00+02:00;14541069549;13.542426330037415
GL;2017-07-27T04:00:00+02:00;25888906468;24.110923025757074
GL;2017-07-31T00:00:00+02:00;44857761702;41.77704611979425
GL;2017-07-31T01:00:00+02:00;35634390612;33.18711240962148
GL;2017-07-31T13:00:00+02:00;43708169755;40.70640518795699
GL;2017-07-31T19:00:00+02:00;83813556019;78.05745677929372
GL;2017-07-31T21:00:00+02:00;99579319870;92.74046855978668
GL;2017-07-31T22:00:00+02:00;99044391020;92.24227724596858
GL;2017-07-31T23:00:00+02:00;87758169748;81.73116459324956
GR;2017-07-01T05:00:00+02:00;290828078294;270.85475464724004
GR;2017-07-01T07:00:00+02:00;575296438885;535.7865606294945
GR;2017-07-01T12:00:00+02:00;791720333913;737.3470197552815
GR;2017-07-01T16:00:00+02:00;924822836214;861.3083848860115
GR;2017-07-01T23:00:00+02:00;531431021559;494.93370722886175
GR;2017-07-02T05:00:00+02:00;202740858712;188.8171385154128
GR;2017-07-02T06:00:00+02:00;329407837511;306.7849553292617
GR;2017-07-02T08:00:00+02:00;712848581704;663.8919764235616
GR;2017-07-02T11:00:00+02:00;858290527897;799.3453442091122
GR;2017-07-02T13:00:00+02:00;921171258581;857.9075882034376
GR;2017-07-02T17:00:00+02:00;867709242135;808.1172054028139
GR;2017-07-02T23:00:00+02:00;434636375878;404.7866686042398
GR;2017-07-03T04:00:00+02:00;212117104747;197.54944811295718
GR;2017-07-03T15:00:00+02:00;602344344421;560.9768856512383
